2023-04-05 00:00:00,2023-04-24 00:00:00,19,0.6653225806451613
2023-04-05 00:00:00,2023-04-25 00:00:00,20,0.5262096774193549
2023-04-05 00:00:00,2023-04-26 00:00:00,21,0.4032258064516129
2023-04-05 00:00:00,2023-04-27 00:00:00,22,0.5403225806451613
2023-04-05 00:00:00,2023-04-28 00:00:00,23,0.6149193548387096
2023-04-05 00:00:00,2023-05-01 00:00:00,26,0.5907258064516129
2023-04-05 00:00:00,2023-05-02 00:00:00,27,0.46774193548387094
2023-04-05 00:00:00,2023-05-03 00:00:00,28,0.4495967741935484
2023-04-05 00:00:00,2023-05-04 00:00:00,29,0.41935483870967744
2023-04-05 00:00:00,2023-05-05 00:00:00,30,0.5221774193548387
2023-05-03 00:00:00,2023-05-04 00:00:00,1,0.3407258064516129
2023-05-03 00:00:00,2023-05-05 00:00:00,2,0.6935483870967742
2023-05-03 00:00:00,2023-05-08 00:00:00,5,0.6491935483870968
2023-05-03 00:00:00,2023-05-09 00:00:00,6,0.5483870967741935
2023-05-03 00:00:00,2023-05-10 00:00:00,7,0.5625
2023-05-03 00:00:00,2023-05-11 00:00:00,8,0.48185483870967744
2023-05-03 00:00:00,2023-05-12 00:00:00,9,0.46975806451612906
2023-05-03 00:00:00,2023-05-15 00:00:00,12,0.5362903225806451
2023-05-03 00:00:00,2023-05-16 00:00:00,13,0.375
2023-05-03 00:00:00,2023-05-17 00:00:00,14,0.4737903225806452
2023-05-03 00:00:00,2023-05-18 00:00:00,15,0.5443548387096774
2023-05-03 00:00:00,2023-05-19 00:00:00,16,0.5221774193548387
2023-05-03 00:00:00,2023-05-22 00:00:00,19,0.5241935483870968
2023-05-03 00:00:00,2023-05-23 00:00:00,20,0.4254032258064516
2023-05-03 00:00:00,2023-05-24 00:00:00,21,0.3286290322580645
2023-05-03 00:00:00,2023-05-25 00:00:00,22,0.3387096774193548
2023-05-03 00:00:00,2023-05-26 00:00:00,23,0.39314516129032256
2023-05-03 00:00:00,2023-05-30 00:00:00,27,0.36693548387096775
2023-05-03 00:00:00,2023-05-31 00:00:00,28,0.3346774193548387
2023-05-03 00:00:00,2023-06-01 00:00:00,29,0.3810483870967742
2023-05-03 00:00:00,2023-06-02 00:00:00,30,0.5100806451612904
2023-06-07 00:00:00,2023-06-08 00:00:00,1,0.5130260521042084
2023-06-07 00:00:00,2023-06-09 00:00:00,2,0.4529058116232465
2023-06-07 00:00:00,2023-06-12 00:00:00,5,0.5791583166332666
2023-06-07 00:00:00,2023-06-13 00:00:00,6,0.7014028056112225
2023-06-07 00:00:00,2023-06-14 00:00:00,7,0.6633266533066132
2023-06-07 00:00:00,2023-06-15 00:00:00,8,0.7695390781563126
2023-06-07 00:00:00,2023-06-16 00:00:00,9,0.7695390781563126
2023-06-07 00:00:00,2023-06-20 00:00:00,13,0.6432865731462926
2023-06-07 00:00:00,2023-06-21 00:00:00,14,0.6232464929859719
2023-06-07 00:00:00,2023-06-22 00:00:00,15,0.5991983967935872
2023-06-07 00:00:00,2023-06-23 00:00:00,16,0.48897795591182364
2023-06-07 00:00:00,2023-06-26 00:00:00,19,0.5410821643286573
2023-06-07 00:00:00,2023-06-27 00:00:00,20,0.6332665330661322
2023-06-07 00:00:00,2023-06-28 00:00:00,21,0.6072144288577155
2023-06-07 00:00:00,2023-06-29 00:00:00,22,0.6673346693386774
2023-06-07 00:00:00,2023-06-30 00:00:00,23,0.7094188376753507
2023-06-07 00:00:00,2023-07-03 00:00:00,26,0.7695390781563126
2023-06-07 00:00:00,2023-07-05 00:00:00,28,0.7454909819639278
2023-06-07 00:00:00,2023-07-06 00:00:00,29,0.6753507014028056
2023-06-07 00:00:00,2023-07-07 00:00:00,30,0.685370741482966
2023-07-05 00:00:00,2023-07-06 00:00:00,1,0.16032064128256512
2023-07-05 00:00:00,2023-07-07 00:00:00,2,0.2925851703406814
2023-07-05 00:00:00,2023-07-10 00:00:00,5,0.5050100200400801
2023-07-05 00:00:00,2023-07-11 00:00:00,6,0.6833667334669339
2023-07-05 00:00:00,2023-07-12 00:00:00,7,0.7474949899799599
2023-07-05 00:00:00,2023-07-13 00:00:00,8,0.7715430861723447
2023-07-05 00:00:00,2023-07-14 00:00:00,9,0.7274549098196392
2023-07-05 00:00:00,2023-07-17 00:00:00,12,0.6913827655310621
2023-07-05 00:00:00,2023-07-18 00:00:00,13,0.7014028056112225
2023-07-05 00:00:00,2023-07-19 00:00:00,14,0.7374749498997996
2023-07-05 00:00:00,2023-07-20 00:00:00,15,0.7855711422845691
2023-07-05 00:00:00,2023-07-21 00:00:00,16,0.8056112224448898
2023-07-05 00:00:00,2023-07-24 00:00:00,19,0.7915831663326653
2023-07-05 00:00:00,2023-07-25 00:00:00,20,0.781563126252505
2023-07-05 00:00:00,2023-07-26 00:00:00,21,0.7615230460921844
2023-07-05 00:00:00,2023-07-27 00:00:00,22,0.7014028056112225
2023-07-05 00:00:00,2023-07-28 00:00:00,23,0.717434869739479
2023-07-05 00:00:00,2023-07-31 00:00:00,26,0.7314629258517034
2023-07-05 00:00:00,2023-08-01 00:00:00,27,0.6933867735470942
2023-07-05 00:00:00,2023-08-02 00:00:00,28,0.6533066132264529
2023-07-05 00:00:00,2023-08-03 00:00:00,29,0.5791583166332666
2023-07-05 00:00:00,2023-08-04 00:00:00,30,0.5551102204408818
2023-08-02 00:00:00,2023-08-03 00:00:00,1,0.382
2023-08-02 00:00:00,2023-08-04 00:00:00,2,0.306
2023-08-02 00:00:00,2023-08-07 00:00:00,5,0.506
2023-08-02 00:00:00,2023-08-08 00:00:00,6,0.422
2023-08-02 00:00:00,2023-08-09 00:00:00,7,0.366
2023-08-02 00:00:00,2023-08-10 00:00:00,8,0.346
2023-08-02 00:00:00,2023-08-11 00:00:00,9,0.372
2023-08-02 00:00:00,2023-08-14 00:00:00,12,0.366
2023-08-02 00:00:00,2023-08-15 00:00:00,13,0.26
2023-08-02 00:00:00,2023-08-16 00:00:00,14,0.2
2023-08-02 00:00:00,2023-08-17 00:00:00,15,0.152
2023-08-02 00:00:00,2023-08-18 00:00:00,16,0.168
2023-08-02 00:00:00,2023-08-21 00:00:00,19,0.174
2023-08-02 00:00:00,2023-08-22 00:00:00,20,0.16
2023-08-02 00:00:00,2023-08-23 00:00:00,21,0.226
2023-08-02 00:00:00,2023-08-24 00:00:00,22,0.17
2023-08-02 00:00:00,2023-08-25 00:00:00,23,0.19
2023-08-02 00:00:00,2023-08-28 00:00:00,26,0.248
2023-08-02 00:00:00,2023-08-29 00:00:00,27,0.326
2023-08-02 00:00:00,2023-08-30 00:00:00,28,0.374
2023-08-02 00:00:00,2023-08-31 00:00:00,29,0.348
2023-08-02 00:00:00,2023-09-01 00:00:00,30,0.384
2023-09-06 00:00:00,2023-09-07 00:00:00,1,0.41916167664670656
2023-09-06 00:00:00,2023-09-08 00:00:00,2,0.4431137724550898
2023-09-06 00:00:00,2023-09-11 00:00:00,5,0.48303393213572854
2023-09-06 00:00:00,2023-09-12 00:00:00,6,0.49700598802395207
2023-09-06 00:00:00,2023-09-13 00:00:00,7,0.4231536926147705
2023-09-06 00:00:00,2023-09-14 00:00:00,8,0.5568862275449101
2023-09-06 00:00:00,2023-09-15 00:00:00,9,0.47704590818363274
2023-09-06 00:00:00,2023-09-18 00:00:00,12,0.46107784431137727
2023-09-06 00:00:00,2023-09-19 00:00:00,13,0.4291417165668663
2023-09-06 00:00:00,2023-09-20 00:00:00,14,0.3912175648702595
2023-09-06 00:00:00,2023-09-21 00:00:00,15,0.28542914171656686
2023-09-06 00:00:00,2023-09-22 00:00:00,16,0.25948103792415167
2023-09-06 00:00:00,2023-09-25 00:00:00,19,0.2754491017964072
2023-09-06 00:00:00,2023-09-26 00:00:00,20,0.17564870259481039
2023-09-06 00:00:00,2023-09-27 00:00:00,21,0.18962075848303392
2023-09-06 00:00:00,2023-09-28 00:00:00,22,0.2155688622754491
